STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,indic_nrg,Energy indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,NO,Norway,2014,,5136.42,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,NO,Norway,2015,,5264.25,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,NO,Norway,2016,,5371.01,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,NO,Norway,2017,,5513.51,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,NO,Norway,2018,,5420.27,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,NO,Norway,2019,,5509.44,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,NO,Norway,2020,,5088.94,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,NO,Norway,2021,,5539.23,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,NO,Norway,2022,,5294.85,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,NO,Norway,2023,,5586.96,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,NO,Norway,2024,,5132.79,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,1990,,3192.33,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,1991,,3697.57,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,1992,,3518.67,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,1993,,3702.40,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,1994,,3458.68,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,1995,,3626.12,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,1996,,4151.88,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,1997,,3693.19,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,1998,,3563.27,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,1999,,3330.74,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2000,,3104.32,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2001,,3588.96,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2002,,3344.88,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2003,,3597.66,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2004,,3515.39,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2005,,3544.15,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2006,,3462.59,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2007,,3232.13,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2008,,3174.47,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2009,,3448.86,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2010,,3923.03,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2011,,3315.94,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2012,,3551.16,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2013,,3502.91,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2014,,3094.64,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2015,,3112.56,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2016,,3286.01,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2017,,3288.37,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2018,,3123.43,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2019,,2951.82,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2020,,3005.65,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2021,,3491.49,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2022,,3200.52,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2023,,2972.75,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PL,Poland,2024,,2737.52,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,1990,,1236.54,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,1991,,1464.02,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,1992,,1257.57,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,1993,,1399.62,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,1994,,1130.96,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,1995,,925.05,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,1996,,1231.36,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,1997,,903.76,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,1998,,1139.31,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,1999,,1261.16,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2000,,1263.95,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2001,,1246.56,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2002,,1137.33,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2003,,1220.40,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2004,,1344.48,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2005,,1338.02,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2006,,1189.30,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2007,,1236.60,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2008,,1267.83,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2009,,1153.85,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2010,,1298.28,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2011,,1089.29,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2012,,1347.73,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2013,,1336.17,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2014,,1138.56,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2015,,1080.28,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2016,,1233.04,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2017,,1054.83,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2018,,1307.33,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2019,,1109.07,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2020,,1010.10,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2021,,1064.78,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2022,,967.92,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2023,,1046.75,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,PT,Portugal,2024,,982.11,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,RO,Romania,1990,,2876.32,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,RO,Romania,1991,,3343.45,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,RO,Romania,1992,,3190.37,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,RO,Romania,1993,,3362.06,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,RO,Romania,1994,,2842.33,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,RO,Romania,1995,,3225.86,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,RO,Romania,1996,,3471.01,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,RO,Romania,1997,,3374.12,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,RO,Romania,1998,,3218.44,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,HDD,Heating degree days,RO,Romania,1999,,3000.93,,,,,
