scenario,iso3c,SSP,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
default,ARM,SSP1,gdp,million constant 2017 Int$PPP,22120.5800241606,26719.305575777,33121.2263054854,39334.0726010653,47143.8887928911,55058.8108876535,64147.1411987463,72485.9623558107,80019.4905957043,86154.6237901266,90829.2398746039,94910.5568235114,98885.1250990351,101554.056106763,102835.810639727,103594.399173675,103916.432040085,104133.395794659,104647.757492411,105473.232114301
default,ARM,SSP2,gdp,million constant 2017 Int$PPP,22120.5800241606,26719.305575777,33121.2263054854,39334.0726010653,47143.8887928911,52746.0421039898,56685.7251432303,60146.3005227612,63305.0280126539,65892.2825218504,68028.6330862,70303.5284113077,73042.0803787521,75531.3369664451,77711.2560378107,80038.115290699,82639.6285651349,85577.1834946859,88841.0256859576,92246.8277355211
default,ARM,SSP3,gdp,million constant 2017 Int$PPP,22120.5800241606,26719.305575777,33121.2263054854,39334.0726010653,47143.8887928911,52061.7308379142,55311.2675086817,58007.3937496635,60230.2099976527,61863.2681350308,63145.7509456762,64700.7346337045,66816.5523228851,68945.7183964949,71077.5831995217,73369.5697809385,75790.178055929,78505.1515819977,81462.8545070737,84636.0807269324
default,ARM,SSP4,gdp,million constant 2017 Int$PPP,22120.5800241606,26719.305575777,33121.2263054854,39334.0726010653,47143.8887928911,52076.022109194,56152.9034484206,59873.6053413346,63090.9443171464,65523.9926803986,67367.8271485598,69243.0036791816,71453.4148049984,73081.0683224672,74047.7633156491,74995.8583071484,76083.8843988324,77561.8518578128,79441.1800297027,81460.1511268141
default,ARM,SSP5,gdp,million constant 2017 Int$PPP,22120.5800241606,26719.305575777,33121.2263054854,39334.0726010653,47143.8887928911,55830.1760388764,66584.4190729573,76322.4429347576,84999.562511883,92205.5818132086,98376.2713655718,104554.410189051,111137.000374463,116555.440353478,120829.253598835,125136.383603965,129700.56443269,135273.000848928,142616.477090976,151484.517665325
default,ARM,SSP1,pop,million,2.981262,2.877314,2.925559,2.963234,2.97723510563618,2.91175063131515,2.82332964803886,2.73564991851459,2.64511106737539,2.54631253157087,2.43840716395585,2.32711320776018,2.21783122603428,2.11130247253015,2.00562086617118,1.89771549855616,1.7885394102234,1.68391673779589,1.58956572450346,1.50961621267879
default,ARM,SSP2,pop,million,2.981262,2.877314,2.925559,2.963234,2.97723510563618,2.91444171164595,2.82802684575765,2.74235147138674,2.6563591720798,2.56508479050585,2.46757755185683,2.36785183865566,2.27087280823334,2.17780251868861,2.08758455356806,2.00159225426112,1.92278358683732,1.85306010091278,1.79485155433032,1.74467177279371
default,ARM,SSP3,pop,million,2.981262,2.877314,2.925559,2.963234,2.97723510563618,2.99807653898794,3.01635318354544,3.03452885216616,3.05209866516619,3.0659323685053,3.07269775626968,3.0752221546892202,3.07653484186738,3.07936216809727,3.08582462805131,3.09612417360305,3.11056373256285,3.13096087179277,3.15711363941925,3.18801227607447
default,ARM,SSP4,pop,million,2.981262,2.877314,2.925559,2.963234,2.97723510563618,2.89270948094388,2.77805124258086,2.66264290359302,2.54380553317751,2.41789578544241,2.28737827672636,2.15546772399282,2.02912934732926,1.90654147378972,1.78716831721364,1.67347449393964,1.569424821556,1.47876980318672,1.4027953256172,1.33796520018764
default,ARM,SSP5,pop,million,2.981262,2.877314,2.925559,2.963234,2.97723510563618,2.84712575411782,2.6870029382791,2.53278226036209,2.38599390427241,2.24510768610442,2.1138397667718,1.99306453707775,1.88223550277028,1.77818299718771,1.68090702033007,1.58975177909492,1.50515446888389,1.43115914716184,1.37180987139363,1.32743453813048
default,ASM,SSP1,gdp,million constant 2017 Int$PPP,780.92711062142,716.03567788956,683.88449182662,616.33742036396,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152
default,ASM,SSP2,gdp,million constant 2017 Int$PPP,780.92711062142,716.03567788956,683.88449182662,616.33742036396,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152
default,ASM,SSP3,gdp,million constant 2017 Int$PPP,780.92711062142,716.03567788956,683.88449182662,616.33742036396,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152
default,ASM,SSP4,gdp,million constant 2017 Int$PPP,780.92711062142,716.03567788956,683.88449182662,616.33742036396,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152
default,ASM,SSP5,gdp,million constant 2017 Int$PPP,780.92711062142,716.03567788956,683.88449182662,616.33742036396,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152,614.26780097152
default,ASM,SSP1,pop,million,0.059557,0.056084,0.055806,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197
default,ASM,SSP2,pop,million,0.059557,0.056084,0.055806,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197
default,ASM,SSP3,pop,million,0.059557,0.056084,0.055806,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197
default,ASM,SSP4,pop,million,0.059557,0.056084,0.055806,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197
default,ASM,SSP5,pop,million,0.059557,0.056084,0.055806,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197,0.055197
default,ATA,SSP1,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATA,SSP2,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATA,SSP3,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATA,SSP4,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATA,SSP5,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATA,SSP1,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATA,SSP2,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATA,SSP3,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATA,SSP4,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATA,SSP5,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATF,SSP1,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATF,SSP2,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATF,SSP3,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATF,SSP4,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATF,SSP5,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATF,SSP1,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATF,SSP2,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATF,SSP3,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATF,SSP4,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATF,SSP5,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,ATG,SSP1,gdp,million constant 2017 Int$PPP,1603.46062368851,1602.65116302735,1739.88365440301,1905.43574685897,2100.9974192229,2159.7357361707,2189.89964310046,2193.92149735776,2177.83408032855,2155.7138819134,2121.52812072634,2071.25494251007,2025.00361855111,1972.7195132062,1920.43540786128,1870.16222964502,1811.84534291415,1737.44103915408,1679.12415242322,1606.7307757918
default,ATG,SSP2,gdp,million constant 2017 Int$PPP,1603.46062368851,1602.65116302735,1739.88365440301,1905.43574685897,2100.9974192229,2165.90011582552,2203.82832061878,2211.81320583841,2209.81698453351,2191.85099278933,2167.89633713043,2137.95301755681,2112.002140593,2084.05504232428,2044.13061622612,2020.17596056722,1974.26287055432,1940.32710837088,1896.4102396629,1852.49337095492
default,ATG,SSP3,gdp,million constant 2017 Int$PPP,1603.46062368851,1602.65116302735,1739.88365440301,1905.43574685897,2100.9974192229,2215.3988971536,2307.78738287329,2392.47682811635,2465.61771264444,2523.36051621926,2583.02807991323,2650.39468408384,2715.83652813529,2785.12789242507,2856.344016834,2925.63538112378,2993.00198529439,3069.9923900608,3137.35899423142,3210.49987875951
default,ATG,SSP4,gdp,million constant 2017 Int$PPP,1603.46062368851,1602.65116302735,1739.88365440301,1905.43574685897,2100.9974192229,2151.86349612843,2157.94220656947,2141.73231206003,2111.33875985482,2068.78778676754,2005.97444554345,1943.16110431936,1880.34776309528,1819.56065868487,1752.69484383342,1685.82902898197,1616.93697731684,1558.17610972012,1503.46771575075,1432.54942727194
default,ATG,SSP5,gdp,million constant 2017 Int$PPP,1603.46062368851,1602.65116302735,1739.88365440301,1905.43574685897,2100.9974192229,2132.44718030752,2118.10795815367,2083.28413292291,2046.41184738445,2003.39418092291,1939.89191138446,1870.24426092292,1806.74199138447,1743.23972184601,1687.93129353832,1634.67132553833,1575.26597661526,1524.05446892295,1464.64911999988,1419.58299323065
default,ATG,SSP1,pop,million,0.081462,0.08803,0.093571,0.097928,0.10192506122449,0.103388284619477,0.104832255075056,0.105024784469133,0.104254666892824,0.1031957552254,0.101559255375743,0.0991526379497776,0.0969385499178893,0.0944356677948852,0.0919327856718811,0.0895261682459157,0.0867344920317957,0.0831726982413668,0.0803810220272469,0.0769154929338566
default,ATG,SSP2,pop,million,0.081462,0.08803,0.093571,0.097928,0.10192506122449,0.103683378425437,0.105499032056851,0.105881274926622,0.105785714209179,0.104925667752194,0.10377893914288,0.102345528381238,0.101103239054482,0.099765389010282493,0.0978541746614266,0.096707446052113,0.0945095495509286,0.092885017354401,0.0907826815706594,0.0886803457869178
default,ATG,SSP3,pop,million,0.081462,0.08803,0.093571,0.097928,0.10192506122449,0.106052924850287,0.110475635877927,0.114529787653264,0.118031100550146,0.120795294942421,0.123651629147772,0.126876522605426,0.130009276250005,0.133326309520735,0.136735482604541,0.140052515875271,0.143277409332925,0.146963001855958,0.150187895313613,0.153689208210495
default,ATG,SSP4,pop,million,0.081462,0.08803,0.093571,0.097928,0.10192506122449,0.103011434164835,0.103302426916713,0.102526446245038,0.101071482485647,0.099034533222501,0.096027608119761,0.0930206830170211,0.0900137579142811,0.0871038303955004,0.0839029101248417,0.080701989854183,0.0774040719995649,0.0745911420647437,0.0719722072978411,0.0685772918592637
default,ATG,SSP5,pop,million,0.081462,0.08803,0.093571,0.097928,0.10192506122449,0.102081959529242,0.101395529445952,0.0997284849579624,0.0979633790295029,0.0959040887796335,0.0928641841250643,0.0895300951490852,0.0864901904945161,0.0834502858399469,0.0808026269472576,0.0782530294950383,0.0754092477214091,0.0729577117096598,0.0701139299360306,0.0679565782456912
default,AUS,SSP1,gdp,million constant 2017 Int$PPP,861010.052424964,991247.730860178,1134506.35041003,1282254.07893373,1471263.78793563,1675169.01120912,1905096.90242096,2136214.57700712,2374734.17712037,2602770.79059409,2828171.96868078,3068529.11347904,3327871.90168171,3601277.6151742,3875975.57953918,4161101.70175108,4453158.06551494,4750406.56326641,5052649.34627883,5329543.31341075
default,AUS,SSP2,gdp,million constant 2017 Int$PPP,861010.052424964,991247.730860178,1134506.35041003,1282254.07893373,1471263.78793563,1644416.73043353,1824983.06144509,2008199.95471448,2204122.94107612,2400802.74398089,2606111.26773016,2837668.6343329,3098043.81024382,3381928.18533337,3679282.14468645,3992900.15931856,4320570.1811126,4672639.46233902,5061491.19957867,5490262.23244853
default,AUS,SSP3,gdp,million constant 2017 Int$PPP,861010.052424964,991247.730860178,1134506.35041003,1282254.07893373,1471263.78793563,1612327.80802759,1723349.97839855,1820579.0281442,1912858.37184157,1991320.97668453,2067389.5263611,2158570.03446398,2262087.13683965,2369320.23817804,2472769.7047505,2582488.569136,2703168.94851124,2846051.50204689,3015601.64377989,3204750.66123939
default,AUS,SSP4,gdp,million constant 2017 Int$PPP,861010.052424964,991247.730860178,1134506.35041003,1282254.07893373,1471263.78793563,1672144.10255133,1899502.22112268,2140804.26405088,2397183.16967543,2650771.051322,2906739.14529352,3186707.16304287,3491341.13730824,3812212.41064576,4136887.4876419,4473050.13322584,4815264.68649034,5174861.16317615,5568186.04525688,5995376.58717382
default,AUS,SSP5,gdp,million constant 2017 Int$PPP,861010.052424964,991247.730860178,1134506.35041003,1282254.07893373,1471263.78793563,1741413.38265839,2091770.03461347,2471457.82768323,2885959.04276313,3314328.53601924,3769255.04315849,4276874.03331283,4852581.09540165,5498844.59688579,6200418.66948854,6956492.92493337,7767261.70611432,8631595.10240845,9550588.18530264,10479136.5614732
default,AUS,SSP1,pop,million,20.3948,22.03175,23.815995,25.687041,27.0439448460489,28.1878741213734,29.1985107202935,30.1440449616145,31.046797653656,31.9058387627381,32.7019475928077,33.4225170206472,34.0735405966387,34.6740323426841,35.2291591125613,35.7386108950435,36.1772767807711,36.4966916813092,36.6829050914578,36.5670642297616
default,AUS,SSP2,pop,million,20.3948,22.03175,23.815995,25.687041,27.0439448460489,28.3548658547309,29.6093973593051,30.8231335851242,32.031962108236,33.2514239872137,34.4693522090953,35.6734775171125,36.8611415722986,38.0320376432346,39.184325341405,40.3117677946193,41.4059810107525,42.4777005894767,43.5465573416217,44.6254339867943
default,AUS,SSP3,pop,million,20.3948,22.03175,23.815995,25.687041,27.0439448460489,27.9287619737636,28.5557365205333,29.0660064815656,29.5299072098719,29.9955793470688,30.4735471459773,30.94536711403,31.3890529408782,31.8008534076945,32.2052556373793,32.6414390265729,33.1537929980648,33.7706600941054,34.4785984472304,35.2296758168691
default,AUS,SSP4,pop,million,20.3948,22.03175,23.815995,25.687041,27.0439448460489,28.1450260594289,29.0927667328587,29.9662723858119,30.7936403514579,31.5819208831378,32.3184649969158,33.0000586067099,33.6345814074308,34.2313646167363,34.7883346307025,35.2970933534373,35.7431255574735,36.1377323841964,36.5203123081605,36.9263239564649
default,AUS,SSP5,pop,million,20.3948,22.03175,23.815995,25.687041,27.0439448460489,28.6979161961692,30.3918921658026,32.0510976862735,33.6840993899843,35.280113398499,36.8160601962866,38.2743025989892,39.6543366870539,40.9667447710952,42.2069915751355,43.3632853816326,44.403778474832,45.2699154026658,45.9398260565302,46.213353589942
default,AUT,SSP1,gdp,million constant 2017 Int$PPP,405765.792889372,432966.279087502,456318.08141136,485543.734574499,524639.403008429,569397.584637079,619736.365438521,665058.690162423,709007.212487401,747243.391255598,782149.268495529,815637.494056575,851570.509650209,890684.115853357,933051.35519298,977897.895194064,1024684.52360488,1071464.85889562,1118560.36865999,1164816.13979322
default,AUT,SSP2,gdp,million constant 2017 Int$PPP,405765.792889372,432966.279087502,456318.08141136,485543.734574499,524639.403008429,564527.389567099,610678.914832246,656452.49538614,705384.696080098,753406.837780148,802704.659410051,855216.461226979,914443.026426198,979139.400438863,1048551.64622153,1121148.99935955,1196033.19631738,1274918.85476182,1361153.83673642,1458040.07133843
default,AUT,SSP3,gdp,million constant 2017 Int$PPP,405765.792889372,432966.279087502,456318.08141136,485543.734574499,524639.403008429,554106.552287082,578333.189164388,597618.966453328,615339.737864336,628324.722252858,640178.15981762,653076.159246142,668883.661318127,684318.473938564,699101.421456674,714686.950609462,732409.92455304,754524.424918997,781609.775582342,811569.160280413
default,AUT,SSP4,gdp,million constant 2017 Int$PPP,405765.792889372,432966.279087502,456318.08141136,485543.734574499,524639.403008429,569852.580794297,620547.347388507,668956.86732257,717362.580137123,761197.39459804,803099.220935059,845935.533745543,893237.640496023,943338.486518568,995751.327377869,1050444.654267,1106235.92004417,1165367.23357014,1231518.42265008,1306990.80546332
default,AUT,SSP5,gdp,million constant 2017 Int$PPP,405765.792889372,432966.279087502,456318.08141136,485543.734574499,524639.403008429,587933.308459474,669364.91989682,750634.165372415,836569.252083037,922620.955900417,1011580.67729357,1106217.99012229,1212300.3896131,1332036.05954773,1465746.74244898,1610320.8651966,1764470.73290073,1925345.14021157,2093648.24564809,2269404.04838269
default,AUT,SSP1,pop,million,8.227829,8.363404,8.642699,8.917205,8.97824062668312,9.04245500931498,9.08278601648386,9.10953824234462,9.13173042970639,9.14277585629284,9.12960241174019,9.08785272592718,9.02978823570667,8.97810779938474,8.94497151962539,8.92794737589582,8.90768053812251,8.86532284717631,8.80371166034546,8.71696959467572
