freq,indic_bt,cpa2_1,s_adj,unit,geo\TIME_PERIOD,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A,BPRM_SQM,CPA_F410014,NSA,I21,DK,,,,,,,77.3,52.0,51.0,67.0,60.3,79.4,87.1,85.5,79.1,55.3,49.2,74.9,85.5,122.5,75.6,47.0,69.3,48.7,101.0,80.4,89.8,113.8,106.7,100.0,97.0,48.3,59.0,72.5
A,BPRM_SQM,CPA_F410014,NSA,I21,EA19,,,,,,,,,,,,,,51.8,60.2,65.9,69.7,77.1,74.2,84.6,107.7,118.7,139.5,116.5,104.5,99.6,104.5,101.9,102.5,100.0,87.1,84.4,,
A,BPRM_SQM,CPA_F410014,NSA,I21,EA20,,,,,,,,,,,,,,53.9,62.8,68.7,72.5,80.0,76.6,86.8,110.3,120.6,137.6,115.5,110.6,98.1,104.0,100.4,100.5,100.0,87.4,86.7,75.6,89.7
A,BPRM_SQM,CPA_F410014,NSA,I21,EA21,,,,,,,,,,,,,,54.2,63.2,69.1,72.6,80.0,76.5,87.9,110.7,120.7,138.0,116.2,110.8,98.2,104.9,101.0,100.9,100.0,87.2,86.5,75.5,89.9
A,BPRM_SQM,CPA_F410014,NSA,I21,EE,,,,,,,5.1,7.6,0.0,12.2,4.0,12.0,6.0,20.0,51.9,23.5,80.6,57.2,56.2,202.7,57.4,27.5,21.2,30.5,20.3,33.0,96.0,139.4,82.3,100.0,64.2,1.4,31.4,194.8
A,BPRM_SQM,CPA_F410014,NSA,I21,EL,,,,,,,,,,0.0,0.0,0.0,25.6,226.1,63.9,34.6,302.5,321.9,94.3,5.6,89.6,126.8,29.8,68.7,98.0,11.9,164.0,0.0,183.9,100.0,18.9,0.0,2.9,0.0
A,BPRM_SQM,CPA_F410014,NSA,I21,ES,,,,75.5,62.7,62.5,100.3,128.8,13.0,3.6,13.2,14.5,8.4,8.6,4.8,6.8,18.2,59.2,38.0,93.9,151.2,242.6,302.0,223.4,123.3,110.5,135.9,135.4,126.5,100.0,21.4,18.9,19.4,17.8
A,BPRM_SQM,CPA_F410014,NSA,I21,EU27_2020,,,,,,,,,,,,,,55.4,66.1,72.8,78.1,75.7,71.8,85.6,102.9,111.2,129.3,110.4,107.6,98.3,105.3,101.2,101.4,100.0,88.1,82.5,74.8,90.5
A,BPRM_SQM,CPA_F410014,NSA,I21,FI,,,,10.1,19.0,42.8,38.9,20.3,42.4,48.8,30.9,47.0,64.1,69.3,107.9,67.4,111.3,148.3,125.3,164.5,196.8,158.0,202.8,141.8,169.6,183.1,95.6,58.6,30.0,100.0,125.7,82.2,153.4,240.9
A,BPRM_SQM,CPA_F410014,NSA,I21,FR,,,11.7,7.9,9.1,8.5,24.4,24.0,38.0,40.0,33.6,39.0,59.3,65.0,81.5,89.2,86.8,87.5,85.9,78.1,92.1,68.3,70.1,68.0,99.1,85.2,81.2,80.4,87.9,100.0,121.4,114.0,100.8,131.3
A,BPRM_SQM,CPA_F410014,NSA,I21,HR,,,,,,,,,133.4,155.8,349.4,181.3,349.6,292.7,367.8,364.5,562.9,438.9,362.7,163.7,152.5,242.3,192.0,280.9,204.0,275.0,566.5,366.3,87.3,100.0,554.8,693.6,70.3,193.9
A,BPRM_SQM,CPA_F410014,NSA,I21,HU,,,,,,,95.5,88.0,99.3,120.7,174.9,113.7,181.4,77.0,62.5,37.2,62.1,28.1,35.9,28.9,17.6,31.5,100.0,10.9,25.1,51.4,87.1,41.4,127.9,100.0,111.8,16.1,26.6,95.8
A,BPRM_SQM,CPA_F410014,NSA,I21,IE,,,,,,,,,113.2,23.1,46.2,35.2,53.8,37.4,49.5,84.6,96.7,54.9,26.4,14.3,12.1,22.0,39.6,57.1,115.4,123.1,206.6,149.5,117.6,100.0,75.8,55.8,119.9,131.0
A,BPRM_SQM,CPA_F410014,NSA,I21,IT,,,,,,,,,148.9,94.6,231.1,117.9,195.4,122.8,100.2,197.7,153.9,28.9,126.6,166.2,137.0,83.9,89.1,50.5,41.1,84.6,86.7,197.4,109.3,100.0,109.1,66.0,50.3,28.5
A,BPRM_SQM,CPA_F410014,NSA,I21,LT,,,,,,,,22.7,0.0,0.0,0.0,10.3,0.0,41.2,22.7,0.0,56.7,0.0,78.4,11.3,77.3,74.2,111.3,17.5,29.9,7.2,49.5,5.2,72.2,100.0,206.2,128.9,81.4,99.0
A,BPRM_SQM,CPA_F410014,NSA,I21,LU,,,,,,,,,19.8,8.3,45.0,46.5,42.5,49.4,33.1,37.9,39.0,28.7,74.5,29.0,27.3,44.4,82.9,33.8,22.0,64.7,217.5,111.7,43.4,100.0,17.3,37.2,24.2,21.8
A,BPRM_SQM,CPA_F410014,NSA,I21,LV,,,,,,,,,20.3,0.0,35.5,8.1,418.5,2.4,71.2,236.2,54.9,32.2,6.2,0.0,4.8,79.8,279.6,0.0,16.0,5.3,171.2,24.6,44.8,100.0,58.3,86.2,144.1,146.2
A,BPRM_SQM,CPA_F410014,NSA,I21,MK,,,,,,,,,,,,,,,,,69.2,0.0,0.0,0.0,124.6,39.9,30.8,0.0,254.7,486.4,404.6,263.9,599.7,100.0,235.0,776.1,0.0,400.0
A,BPRM_SQM,CPA_F410014,NSA,I21,MT,,,,,,,,,11.9,8.8,2.3,8.6,2.7,5.6,4.8,6.1,1.3,3.6,8.6,2.1,2.6,9.1,4.4,23.5,7.6,60.1,53.0,225.5,17.8,100.0,12.9,42.0,71.4,26.8
A,BPRM_SQM,CPA_F410014,NSA,I21,NL,,,,,,,,,72.7,54.7,44.5,77.1,95.6,65.1,109.6,112.2,112.2,107.6,106.3,116.7,128.1,137.8,143.5,129.7,67.4,95.3,59.9,90.6,108.9,100.0,103.1,130.2,84.4,60.2
A,BPRM_SQM,CPA_F410014,NSA,I21,NO,,,,,,,,,97.3,126.6,104.2,67.8,120.2,41.6,26.3,58.7,33.8,76.2,90.6,74.7,98.6,84.0,113.2,114.8,142.2,95.6,101.4,152.6,102.6,100.0,93.0,121.9,145.2,126.4
A,BPRM_SQM,CPA_F410014,NSA,I21,PL,,,,,,,,,12.2,13.3,4.8,4.8,10.0,29.0,30.0,45.2,82.8,42.5,20.9,22.8,23.0,25.1,19.4,16.8,25.8,51.4,46.0,56.8,55.4,100.0,98.1,29.8,52.7,75.3
A,BPRM_SQM,CPA_F410014,NSA,I21,PT,,,,,,,,,100.2,94.6,75.1,60.4,78.6,56.0,44.2,51.6,78.2,91.4,89.8,107.2,141.5,54.5,43.0,26.4,32.6,43.6,66.9,62.6,42.6,100.0,79.5,69.4,30.7,118.7
A,BPRM_SQM,CPA_F410014,NSA,I21,RO,,,,,,,,,218.4,145.4,191.3,168.7,149.3,120.0,555.3,849.1,897.6,110.6,78.5,254.4,286.4,265.8,356.0,318.5,101.4,136.6,174.2,189.6,62.4,100.0,123.4,88.5,79.3,80.4
A,BPRM_SQM,CPA_F410014,NSA,I21,RS,,,,,,,,,76.2,102.4,75.6,162.4,107.7,62.8,114.5,217.2,110.5,92.7,25.4,79.8,120.1,128.4,55.2,62.3,112.2,115.7,140.7,183.7,363.1,100.0,469.0,286.7,140.4,160.1
A,BPRM_SQM,CPA_F410014,NSA,I21,SE,,,,,,,,,55.4,85.9,58.7,74.9,40.0,63.0,47.0,30.8,34.2,37.5,37.8,62.5,46.2,58.1,89.4,111.3,143.6,150.6,162.8,129.4,151.2,100.0,76.0,84.5,96.3,120.9
A,BPRM_SQM,CPA_F410014,NSA,I21,SI,,,,,,,,,47.0,33.3,27.4,19.1,23.0,20.6,39.7,80.9,29.8,28.1,43.0,9.6,4.1,22.7,7.2,9.9,19.3,8.0,15.2,22.5,57.3,100.0,114.9,58.8,39.5,48.4
A,BPRM_SQM,CPA_F410014,NSA,I21,SK,,,,,,,,,,,,119.4,220.2,208.9,202.2,223.2,229.1,265.7,216.7,73.5,48.6,55.6,14.1,15.7,41.2,78.1,82.7,440.3,81.1,100.0,105.1,244.3,325.9,540.2
A,BPRM_SQM,CPA_F410014,NSA,I21,TR,30.4,22.9,28.6,21.5,24.4,31.5,27.9,32.6,22.9,21.2,14.7,19.7,52.4,49.1,75.2,69.9,75.1,87.8,213.9,128.8,177.9,201.7,180.5,136.2,165.6,118.4,88.9,113.1,79.3,100.0,101.9,76.7,63.6,87.4
A,BPRM_SQM,CPA_F410014,NSA,I21,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6,265.0,,100.0,,,,
A,BPRM_SQM,CPA_F410014,NSA,I21,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,100.0,84.9,147.7,135.2,
A,BPRM_SQM,CPA_F410014,NSA,MIO_M2,EA19,,,,,,,,,,,,,,2.58,2.99,3.27,3.48,3.83,3.72,4.21,5.33,5.9,6.89,5.76,5.13,4.91,5.18,5.01,5.05,4.93,4.27,4.15,,
A,BPRM_SQM,CPA_F410014,NSA,MIO_M2,EA20,,,,,,,,,,,,,,2.6,3.0,3.3,3.5,3.9,3.7,4.2,5.3,5.9,6.7,5.6,5.3,4.7,5.1,4.8,4.8,4.8,4.1,4.1,3.6,4.2
A,BPRM_SQM,CPA_F410014,NSA,MIO_M2,EA21,,,,,,,,,,,,,,2.6,3.0,3.3,3.5,3.9,3.7,4.3,5.4,6.0,6.7,5.7,5.3,4.7,5.1,4.9,4.9,4.8,4.1,4.1,3.6,4.2
A,BPRM_SQM,CPA_F410014,NSA,MIO_M2,EU27_2020,,,,,,,,,,,,,,3.2,3.8,4.1,4.5,4.3,4.2,4.9,5.9,6.5,7.5,6.4,6.1,5.6,6.1,5.8,5.8,5.7,5.0,4.7,4.2,5.1
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,261.6,146.2,-59.5,280.2,141.0,-20.9,126.6,-58.0
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,AT,,,,,,,,,,,,,,,4.8,30.1,13.0,-7.8,33.7,-29.1,-31.1,115.6,-47.5,15.5,-11.1,-8.9,16.3,-41.0,56.8,14.7,-28.7,-0.3,-40.9,-28.3
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,BA,,,,,,,,,,,,,,,,,,,,,,,6891.9,-81.9,45.6,-57.3,340.6,-85.2,418.2,-39.3,-64.7,17.6,,
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,BE,,,,,,-27.3,-31.3,137.9,-18.6,16.3,-24.6,58.8,-15.2,10.2,12.1,-17.9,54.3,-9.2,22.1,18.0,25.7,4.1,8.9,-16.7,-41.8,22.6,35.9,-37.2,9.9,6.3,-26.3,10.4,-1.0,-15.0
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,BG,,,,,,,,,,497.4,-36.8,62.9,-55.9,382.1,21.9,13.6,,,,,-48.4,,,,,,,,-22.6,,,,,
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,CY,,,,,,,,,,-77.9,28.8,52.3,21.7,-74.0,208.4,-14.3,-84.5,856.4,13.1,-39.1,-62.3,1240.2,-98.0,484.6,125.7,469.4,18.4,-59.3,218.9,-66.7,,,23.3,16.6
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,CZ,,,,,,,,,,5.4,21.2,12.7,13.8,-0.3,10.5,4.5,-5.6,-33.3,-15.0,-5.0,-12.8,-22.2,5.6,16.1,6.1,6.8,-15.2,25.5,-1.1,90.1,28.2,-18.0,-46.1,107.1
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,DE,,,,,,,,,,17.8,13.6,-3.7,39.5,11.3,-26.7,7.2,-16.0,31.1,-14.2,3.8,36.7,-3.2,35.1,8.3,121.8,-43.6,-16.5,-5.7,4.0,-26.3,-12.8,30.0,-22.8,17.4
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,DK,,,,,,,,-32.7,-1.9,31.4,-10.0,31.7,9.7,-1.8,-7.5,-30.1,-11.0,52.2,14.2,43.3,-38.3,-37.8,47.4,-29.7,107.4,-20.4,11.7,26.7,-6.2,-6.3,-3.0,-50.2,22.2,22.9
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,EA19,,,,,,,,,,,,,,-1.3,16.2,9.5,5.8,10.6,-3.8,14.0,27.3,10.2,17.5,-16.5,-10.3,-4.7,4.9,-2.5,0.6,-2.4,-12.9,-3.1,,
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,EA20,,,,,,,,,,,,,,-0.9,16.5,9.4,5.5,10.3,-4.3,13.3,27.1,9.3,14.1,-16.1,-4.2,-11.3,6.0,-3.5,0.1,-0.5,-12.6,-0.8,-12.8,18.7
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,EA21,,,,,,,,,,,,,,-0.2,16.6,9.3,5.1,10.2,-4.4,14.9,25.9,9.0,14.3,-15.8,-4.6,-11.4,6.8,-3.7,-0.1,-0.9,-12.8,-0.8,-12.7,19.1
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,EE,,,,,,,,49.0,,,-67.2,200.0,-50.0,233.3,159.5,-54.7,243.0,-29.0,-1.7,260.7,-71.7,-52.1,-22.9,43.9,-33.4,62.6,190.9,45.2,-41.0,21.5,-35.8,-97.8,2142.9,520.4
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,EL,,,,,,,,,,,,,,783.2,-71.7,-45.9,774.3,6.4,-70.7,-94.1,1500.0,41.5,-76.5,130.5,42.6,-87.9,1278.2,,,-45.6,-81.1,,,
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,ES,,,,,-17.0,-0.3,60.5,28.4,-89.9,-72.3,266.7,9.8,-42.1,2.4,-44.2,41.7,167.6,225.3,-35.8,147.1,61.0,60.4,24.5,-26.0,-44.8,-10.4,23.0,-0.4,-6.6,-20.9,-78.6,-11.7,2.6,-8.2
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,EU27_2020,,,,,,,,,,,,,,1.7,19.3,10.1,7.3,-3.1,-5.2,19.2,20.2,8.1,16.3,-14.6,-2.5,-8.6,7.1,-3.9,0.2,-1.4,-11.9,-6.4,-9.3,21.0
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,FI,,,,,88.1,125.3,-9.1,-47.8,108.9,15.1,-36.7,52.1,36.4,8.1,55.7,-37.5,65.1,33.2,-15.5,31.3,19.6,-19.7,28.4,-30.1,19.6,8.0,-47.8,-38.7,-48.8,233.3,25.7,-34.6,86.6,57.0
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,FR,,,,-32.5,15.2,-6.6,187.1,-1.6,58.3,5.3,-16.0,16.1,52.1,9.6,25.4,9.4,-2.7,0.8,-1.8,-9.1,17.9,-25.8,2.6,-3.0,45.7,-14.0,-4.7,-1.0,9.3,13.8,21.4,-6.1,-11.6,30.3
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,HR,,,,,,,,,,16.8,124.3,-48.1,92.8,-16.3,25.7,-0.9,54.4,-22.0,-17.4,-54.9,-6.8,58.9,-20.8,46.3,-27.4,34.8,106.0,-35.3,-76.2,14.5,454.8,25.0,-89.9,175.8
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,HU,,,,,,,,-7.9,12.8,21.6,44.9,-35.0,59.5,-57.6,-18.8,-40.5,66.9,-54.8,27.8,-19.5,-39.1,79.0,217.5,-89.1,130.3,104.8,69.5,-52.5,208.9,-21.8,11.8,-85.6,65.2,260.2
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,IE,,,,,,,,,,-79.6,100.0,-23.8,52.8,-30.5,32.4,70.9,14.3,-43.2,-51.9,-45.8,-15.4,81.8,80.0,44.2,102.1,6.7,67.8,-27.6,-21.3,-15.0,-24.2,-26.4,114.9,9.3
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,IT,,,,,,,,,,-36.5,144.3,-49.0,65.7,-37.2,-18.4,97.3,-22.2,-81.2,338.1,31.3,-17.6,-38.8,6.2,-43.3,-18.6,105.8,2.5,127.7,-44.6,-8.5,9.1,-39.5,-23.8,-43.3
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,LT,,,,,,,,,,,,,,,-44.9,,,,,-85.6,584.1,-4.0,50.0,-84.3,70.9,-75.9,587.5,-89.5,1288.5,38.5,106.2,-37.5,-36.9,21.6
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,LU,,,,,,,,,,-58.1,442.2,3.3,-8.6,16.2,-33.0,14.5,2.9,-26.4,159.6,-61.1,-5.9,62.6,86.7,-59.2,-34.9,194.1,236.2,-48.6,-61.1,130.4,-82.7,115.0,-34.9,-9.9
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,LV,,,,,,,,,,,,-77.2,5066.7,-99.4,2866.7,231.7,-76.8,-41.3,-80.7,,,1562.5,250.4,,,-66.9,3130.2,-85.6,82.1,123.2,-41.7,47.9,67.2,1.5
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,MK,,,,,,,,,,,,,,,,,,,,,,-68.0,-22.8,,,91.0,-16.8,-34.8,127.2,-83.3,135.0,230.3,,
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,MT,,,,,,,,,,-26.1,-73.9,273.9,-68.6,107.4,-14.3,27.1,-78.7,176.9,138.9,-75.6,23.8,250.0,-51.6,434.1,-67.7,690.8,-11.8,325.5,-92.1,461.8,-87.1,225.6,70.0,-62.5
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,NL,,,,,,,,,,-24.8,-18.6,73.3,24.0,-31.9,68.4,2.4,0.0,-4.1,-1.2,9.8,9.8,7.6,4.1,-9.6,-48.0,41.4,-37.1,51.3,20.2,-8.2,3.1,26.3,-35.2,-28.7
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,NO,,,,,,,,,,30.1,-17.7,-34.9,77.3,-65.4,-36.8,123.2,-42.4,125.4,18.9,-17.5,32.0,-14.8,34.8,1.4,23.9,-32.8,6.1,50.5,-32.8,-2.5,-7.0,31.1,19.1,-12.9
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,PL,,,,,,,,,,9.0,-63.9,0.0,108.3,190.0,3.4,50.7,83.2,-48.7,-50.8,9.1,0.9,9.1,-22.7,-13.4,53.6,99.2,-10.5,23.5,-2.5,80.5,-1.9,-69.6,76.8,42.9
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,PT,,,,,,,,,,-5.6,-20.6,-19.6,30.1,-28.8,-21.1,16.7,51.6,16.9,-1.8,19.4,32.0,-61.5,-21.1,-38.6,23.5,33.7,53.4,-6.4,-31.9,134.7,-20.5,-12.7,-55.8,286.6
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,RO,,,,,,,,,,-33.4,31.6,-11.8,-11.5,-19.6,362.8,52.9,5.7,-87.7,-29.0,224.1,12.6,-7.2,33.9,-10.5,-68.2,34.7,27.5,8.8,-67.1,60.3,23.4,-28.3,-10.4,1.4
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,RS,,,,,,,,,,34.4,-26.2,114.8,-33.7,-41.7,82.3,89.7,-49.1,-16.1,-72.6,214.2,50.5,6.9,-57.0,12.9,80.1,3.1,21.6,30.6,97.7,-72.5,369.0,-38.9,-51.0,14.0
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,SE,,,,,,,,,,55.1,-31.7,27.6,-46.6,57.5,-25.4,-34.5,11.0,9.6,0.8,65.3,-26.1,25.8,53.9,24.5,29.0,4.9,8.1,-20.5,16.8,-33.9,-24.0,11.2,14.0,25.5
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,SI,,,,,,,,,,-29.1,-17.7,-30.3,20.4,-10.4,92.7,103.8,-63.2,-5.7,53.0,-77.7,-57.3,453.7,-68.3,37.5,94.9,-58.5,90.0,48.0,154.7,74.5,14.9,-48.8,-32.8,22.5
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,SK,,,,,,,,,,,,,84.4,-5.1,-3.2,10.4,2.6,16.0,-18.4,-66.1,-33.9,14.4,-74.6,11.3,162.4,89.6,5.9,432.4,-81.6,23.3,5.1,132.4,33.4,65.8
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,TR,,-24.7,24.9,-24.8,13.5,29.1,-11.4,16.8,-29.8,-7.4,-30.7,34.0,166.0,-6.3,53.2,-7.0,7.4,16.9,143.6,-39.8,38.1,13.4,-10.5,-24.5,21.6,-28.5,-24.9,27.2,-29.9,26.1,1.9,-24.7,-17.1,37.4
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,,,,,,
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,UK,,,,,,,,,,,,,,,,,,,,,,,,,1.8,-1.4,-9.4,-17.8,,,,,,
A,BPRM_SQM,CPA_F410014,NSA,PCH_SM,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7,-15.1,74.0,-8.5,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,AT,,,,,,,,,,,,,,63.2,76.7,78.2,84.0,80.2,87.8,97.0,83.9,85.6,91.5,100.0,98.7,108.2,102.9,110.7,103.2,108.5,82.3,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,BA,,,,,,,,,,,,,,,,,,,,,,84.1,88.1,100.0,124.0,146.1,150.9,155.6,161.4,164.9,177.0,184.8,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,BE,,,,,114.4,114.7,105.4,122.5,114.2,113.0,99.7,96.9,114.8,122.6,125.3,122.5,121.1,110.2,111.0,105.5,110.2,109.5,111.8,100.0,98.2,98.4,121.5,126.7,118.1,126.2,106.6,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,BG,,,,,,,,,33.8,41.8,51.3,76.9,118.4,152.6,205.2,256.0,212.6,115.4,83.3,87.9,75.5,82.5,81.7,100.0,111.9,130.9,153.0,124.1,103.9,133.3,143.9,153.0,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,CY,,,,,,,,,188.8,228.4,249.1,296.8,345.1,391.5,401.5,413.5,422.4,358.8,332.2,257.9,171.7,118.0,88.8,100.0,119.3,172.8,195.8,294.4,257.1,268.2,251.2,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,CZ,,,,,,,,,91.4,103.0,113.5,129.5,133.4,136.8,160.3,158.3,156.9,115.4,113.6,102.3,101.8,86.4,85.4,100.0,112.8,119.0,128.4,131.5,121.3,149.3,143.0,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,DE,,,,,,,,,125.2,113.2,105.2,109.6,99.0,90.3,95.4,79.6,82.4,77.1,78.9,91.5,92.4,95.9,95.2,100.0,112.8,109.0,111.9,114.3,118.4,120.3,111.1,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,DK,,,,,,,133.0,127.8,132.7,137.6,131.9,134.0,142.1,166.4,193.5,151.8,131.6,83.0,94.4,92.6,82.2,81.1,87.9,100.0,113.0,110.0,129.6,123.4,129.1,139.6,117.3,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,EA19,,,,,,,,,,,,,,293.0,325.6,302.8,216.4,157.1,138.7,135.8,118.5,102.2,95.9,100.0,112.2,122.8,129.4,129.8,113.6,130.9,130.6,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,EA20,,,,,,,,,,,,,,292.6,325.1,302.4,216.3,157.1,138.7,135.7,118.4,102.1,95.9,100.0,112.2,122.8,129.3,129.7,113.6,130.9,130.8,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,EE,,,,,,,29.8,23.8,28.0,33.9,61.0,61.8,117.9,121.4,163.8,144.2,110.8,60.5,50.8,60.4,72.3,67.7,75.2,100.0,100.3,121.1,100.7,102.0,122.8,122.9,96.0,91.3,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,EL,,,,,,,,,,901.4,1054.7,1057.4,948.7,1353.0,1003.4,949.3,786.5,555.2,450.8,247.3,156.7,106.2,89.2,100.0,79.1,105.0,137.1,152.2,164.4,247.6,238.8,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,ES,,,,262.8,251.5,287.6,358.0,411.8,895.7,830.3,826.8,942.7,1082.9,1183.8,1516.1,1302.9,626.5,335.7,220.3,185.8,151.8,100.2,96.3,100.0,143.3,178.4,200.7,194.7,101.7,162.9,229.7,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,EU27_2020,,,,,,,,,,,,,,263.2,293.8,275.0,201.7,146.6,131.2,129.0,112.8,98.9,94.8,100.0,113.3,123.5,129.2,128.7,114.9,133.8,131.5,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,FI,,,,75.9,92.0,112.7,122.7,131.4,132.7,123.4,124.3,129.8,130.2,142.1,149.1,153.9,128.3,113.7,121.7,126.8,114.6,107.0,98.3,100.0,109.8,117.3,114.0,115.1,107.5,116.8,95.2,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,FR,,,92.9,85.6,85.2,88.1,112.0,112.0,123.4,121.3,114.8,119.4,130.1,143.0,153.9,150.8,132.4,111.3,124.0,132.1,125.0,112.0,97.7,100.0,110.5,118.4,112.9,114.8,98.0,115.8,118.2,95.6,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,HR,,,,,,,,,83.3,121.7,137.1,156.5,160.3,182.2,196.6,210.7,196.7,153.9,133.5,106.8,82.1,66.2,76.0,100.0,103.7,116.1,105.4,121.5,113.9,138.2,166.2,173.0,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,HU,,,,,,,134.6,142.8,180.7,196.4,189.8,232.3,219.8,205.9,195.4,179.7,203.6,146.2,107.1,81.2,82.9,75.0,77.3,100.0,179.3,206.0,204.9,188.9,151.3,196.3,212.3,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,IE,,,,,,,,,394.0,365.0,322.4,341.3,429.6,456.6,436.3,542.2,377.8,226.5,110.5,83.5,61.3,65.7,61.3,100.0,115.9,126.0,162.6,184.1,181.8,191.6,158.9,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,IT,,,,,,,,,389.2,399.3,466.2,447.9,491.2,479.0,451.1,441.2,359.0,270.9,226.3,208.7,160.1,115.2,98.2,100.0,105.2,124.3,140.7,142.5,116.3,136.8,138.6,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,LT,,,,,,,,30.9,34.1,32.1,44.9,53.0,73.1,100.2,110.5,146.4,126.3,92.0,80.2,63.8,79.9,98.0,87.2,100.0,105.8,101.9,106.2,91.1,98.0,118.4,105.0,96.3,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,LU,,,,,,,,,70.0,69.3,67.2,75.0,75.2,62.8,76.1,78.1,80.8,71.3,70.4,84.1,79.5,81.8,107.4,100.0,80.2,103.3,95.8,98.2,84.7,88.7,64.3,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,LV,,,,,,,,,76.9,128.8,136.7,152.9,226.0,294.0,392.4,451.0,265.6,183.7,160.0,194.6,153.2,210.7,145.3,100.0,96.6,103.8,136.6,169.9,147.7,179.2,151.2,153.4,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,ME,,,,,,,,,47.4,37.6,45.6,36.3,59.7,38.4,45.0,64.1,84.3,113.3,81.4,76.6,101.2,87.2,95.3,100.0,113.3,140.1,74.2,31.5,38.7,21.1,52.5,,,
A,BPRM_SQM,CPA_F41001_41002,NSA,I15,MK,,,,,,,,,,,,,,,,,88.9,74.9,83.2,95.5,111.0,84.1,94.8,100.0,127.6,120.2,87.2,96.2,92.7,145.6,111.9,122.7,,
